Topic ID,Topic Name,af_oa,af_oa_diamond,pass_af_oa,pass_af_oa_diamond
T12683,Studies on Chitinases and Chitosanases,4757,569,False,False
T12962,Nephrotoxicity and Medicinal Plants,3453,668,False,False
T14177,Water Resources and Management,4036,1786,False,False
T13904,Artificial Intelligence Applications,2382,378,False,False
T13779,Cancer Mechanisms and Therapy,6670,540,False,False
T11646,Nonlocal and gradient elasticity in micro/nano structures,4461,592,False,False
T14206,Animal Law and Welfare,445,157,False,False
T14360,Psidium guajava Extracts and Applications,3944,1522,False,False
T13983,Cybersecurity and Information Systems,5332,2803,False,False
T13419,Ego Development and Educational Practices,1200,181,False,False
T12452,Electrowetting and Microfluidic Technologies,4489,414,False,False
T11739,Microwave Imaging and Scattering Analysis,4494,548,False,False
T11704,Mobile Crowdsensing and Crowdsourcing,5831,743,False,False
T12533,Aldose Reductase and Taurine,5275,597,False,False
T13895,Educational Leadership and Innovation,3603,1066,False,False
T13764,Political theory and Gramsci,2603,551,False,False
T13132,"Hydropower, Displacement, Environmental Impact",3837,773,False,False
T12197,Brake Systems and Friction Analysis,4622,1238,False,False
T13852,Seismic and Structural Analysis of Tall Buildings,4090,1180,False,False
T13578,Stonefly species taxonomy and ecology,1853,564,False,False
T14429,Global Political and Social Dynamics,2280,533,False,False
T13039,Magnesium Oxide Properties and Applications,4347,774,False,False
T13812,AI and HR Technologies,4471,1362,False,False
T12793,Caveolin-1 and cellular processes,6399,430,False,False
T13878,Case Reports on Hematomas,3187,784,False,False
T12521,Death Anxiety and Social Exclusion,5142,893,False,False
T12839,Emile Durkheim and Sociology,574,135,False,False
T12772,Control and Stability of Dynamical Systems,5105,712,False,False
T12528,"IL-33, ST2, and ILC Pathways",7606,556,False,False
T13336,Religious Freedom and Discrimination,1846,218,False,False
T13563,Chemical Analysis and Environmental Impact,3004,363,False,False
T13571,"Corporeality, Perception, and Education",133,27,False,False
T11565,Thermoelastic and Magnetoelastic Phenomena,3714,589,False,False
T13959,"Swearing, Euphemism, Multilingualism",4127,1671,False,False
T13416,Educational Theory and Curriculum Studies,2016,305,False,False
T12434,Phosphodiesterase function and regulation,5439,366,False,False
T12887,Educational Strategies and Epistemologies,4992,1176,False,False
T12526,Antimicrobial agents and applications,4759,652,False,False
T12654,Xenotransplantation and immune response,3396,267,False,False
T14227,Educational Practices and Challenges,8753,4000,False,False
T13661,Reformed Theology and Governance,1354,204,False,False
T12122,Physical Unclonable Functions (PUFs) and Hardware Security,4995,498,False,False
T14060,Education and Communication Studies,8534,5002,False,False
T14373,Securities Regulation and Market Practices,4717,603,False,False
T13651,Medicinal Plants and Bioactive Compounds,3516,888,False,False
T13483,Herbal Medicine Research Studies,3627,970,False,False
T12628,Polymer Foaming and Composites,3576,525,False,False
T12580,Vagus Nerve Stimulation Research,5677,495,False,False
T12063,Heat and Mass Transfer in Porous Media,3901,675,False,False
T12529,Ga2O3 and related materials,4576,389,False,False
T12933,Franchising Strategies and Performance,2445,401,False,False
T13441,Ottoman Empire History and Society,1381,467,False,False
T12135,Fuzzy Systems and Optimization,5063,1046,False,False
T12889,"Psychoanalysis, Philosophy, and Politics",2749,616,False,False
T13630,Agriculture Market Analysis Ukraine,8582,4365,False,False
T12723,Hannah Arendt's Political Philosophy,2764,562,False,False
T13991,Nuclear Receptors and Signaling,5425,465,False,False
T14056,Safety Warnings and Signage,3163,574,False,False
T13967,"Conservation, Ecology, Wildlife Education",2375,187,False,False
T13874,Information Architecture and Usability,1460,234,False,False
T12865,Tailings Management and Properties,3686,492,False,False
T13805,Adolescent Health and Behaviors,3848,2272,False,False
T14416,"Health, Technology, Consumer Behavior",1419,755,False,False
T12943,COVID-19 Digital Contact Tracing,4669,669,False,False
T14304,Transport Systems and Technology,2486,520,False,False
T13709,Education in Diverse Contexts,1687,257,False,False
T12101,Advanced Bandit Algorithms Research,9163,530,False,False
T11802,Chemical Looping and Thermochemical Processes,4758,607,False,False
T11931,Organoselenium and organotellurium chemistry,2152,260,False,False
T12269,Effects of Vibration on Health,5296,1142,False,False
T13348,Pancasila Values in Education,1576,910,False,False
T12809,Contact Mechanics and Variational Inequalities,4987,749,False,False
T14488,Chemical and Physical Studies,2116,403,False,False
T12155,Microwave Dielectric Ceramics Synthesis,2792,437,False,False
T13014,Peace and Human Rights Education,2881,655,False,False
T13728,"Crime, Deviance, and Social Control",3143,560,False,False
T14341,"Education, Technology, and Ethics",931,129,False,False
T13608,Advanced Computational Techniques in Science and Engineering,2904,1338,False,False
T14150,Biochemical and biochemical processes,3788,609,False,False
T12371,Electrical Contact Performance and Analysis,3031,670,False,False
T14454,Polymer Science and Applications,2409,759,False,False
T14405,Fisheries and Aquaculture Studies,5368,1504,False,False
T13671,Philosophy and Phenomenology Studies,112,40,False,False
T13461,Vladimir Nabokov Literary Studies,1318,479,False,False
T12082,Takotsubo Cardiomyopathy and Associated Phenomena,5446,1284,False,False
T14043,Historical and modern epidemiology studies,2516,191,False,False
T12326,Network Packet Processing and Optimization,2451,361,False,False
T13264,Walter Benjamin Studies Compilation,1854,449,False,False
T13207,Youth Substance Use and School Attendance,3760,768,False,False
T12548,Hemostasis and retained surgical items,4054,905,False,False
T11525,Piezoelectric Actuators and Control,3872,613,False,False
T13480,Innovations and Analysis in Business and Education,2421,503,False,False
T14350,"Innovation, Sustainability, Human-Machine Systems",3578,603,False,False
T12464,Neurological Complications and Syndromes,4655,1367,False,False
T12092,Erosion and Abrasive Machining,4674,1432,False,False
T12761,Data Stream Mining Techniques,6370,777,False,False
T13192,Forensic Fingerprint Detection Methods,2917,521,False,False
T14152,Healthcare Facilities Design and Sustainability,1321,195,False,False
T13629,Text Readability and Simplification,4709,842,False,False
T13309,Reliability and Agreement in Measurement,1767,249,False,False
T13761,HIV/AIDS oral health manifestations,3089,820,False,False
T14038,"Youth, Politics, and Society",516,218,False,False
T13989,Labour Market and Migration,2004,688,False,False
T12181,Agricultural and Biological Research,2111,1195,False,False
T14138,Life Cycle Costing Analysis,2540,419,False,False
T12978,Innovative Teaching Methodologies in Social Sciences,2289,402,False,False
T13707,"Literature, Language, and Rhetoric Studies",3182,1380,False,False
T13615,Transportation Systems and Safety,2556,1022,False,False
T12551,Forgiveness and Related Behaviors,3125,595,False,False
T13930,Diverse Education and Engineering Focus,1856,216,False,False
T13512,Spatial and Cultural Studies,1696,368,False,False
T14466,"Migration, Health, Geopolitics, Historical Geography",922,222,False,False
T13087,Simone de Beauvoir and Sartre,1354,242,False,False
T13455,"Decadence, Literature, and Society",894,116,False,False
T13748,Advanced Statistical Modeling Techniques,2369,430,False,False
T14031,Global and Cross-Cultural Management,2928,571,False,False
T12247,Microbial Applications in Construction Materials,5754,1313,False,False
T14247,"Borges, Kipling, and Jewish Identity",1256,312,False,False
T13775,Hydrogen's biological and therapeutic effects,4268,906,False,False
T14398,Agriculture and Social Issues,216,65,False,False
T12567,Heat transfer and supercritical fluids,3728,782,False,False
T12491,Superconductivity in MgB2 and Alloys,3750,475,False,False
T13976,Web visibility and informetrics,2068,401,False,False
T11790,N-Heterocyclic Carbenes in Organic and Inorganic Chemistry,3445,286,False,False
T12820,Chromatin Remodeling and Cancer,6259,540,False,False
T12131,Wireless Signal Modulation Classification,4222,463,False,False
T13328,Osteomyelitis and Bone Disorders Research,2973,700,False,False
T13219,Mind wandering and attention,4557,562,False,False
T14375,"Cultural, Linguistic, Economic Studies",7088,3801,False,False
T14014,Transportation Systems and Infrastructure,2356,253,False,False
T13943,Beetle Biology and Toxicology Studies,1683,255,False,False
T12368,Grey System Theory Applications,3777,954,False,False
T12079,IoT Networks and Protocols,5023,869,False,False
T13232,Laser-Ablation Synthesis of Nanoparticles,4564,1011,False,False
T12643,Sustainability and Ecological Systems Analysis,3342,430,False,False
T13254,Macrophage Migration Inhibitory Factor,5499,321,False,False
T13397,Hallucinations in medical conditions,2043,316,False,False
T12883,Sustainable Development and Environmental Management,1747,712,False,False
T12740,Gait Recognition and Analysis,4182,642,False,False
T13906,Social Issues and Policies,1761,122,False,False
T14370,"Economic, Social, and Health Studies",720,82,False,False
T12861,"Migration, Education, Indigenous Social Dynamics",645,224,False,False
T13115,Axial and Atropisomeric Chirality Synthesis,2473,328,False,False
T13985,Enterprise Management and Information Systems,5844,3009,False,False
T13549,Minority Rights and Languages,736,121,False,False
T14319,Currency Recognition and Detection,2517,796,False,False
T13149,Organizational Change and Leadership,2286,311,False,False
T13250,Semiotics and Representation Studies,687,227,False,False
T12758,Saffron Plant Research Studies,4425,929,False,False
T12523,Nasolacrimal Duct Obstruction Treatments,3599,1048,False,False
T13857,Mining and Industrial Processes,843,295,False,False
T14016,International Relations and Autism,187,83,False,False
T12345,Adult and Continuing Education Topics,4159,969,False,False
T12601,Web Applications and Data Management,2334,387,False,False
T14188,Latin American Legal and Economic Studies,181,49,False,False
T12880,Qualitative Research Methods and Applications,2215,373,False,False
T13266,Indigenous Studies in Latin America,421,128,False,False
T13062,Cognitive Computing and Networks,3327,411,False,False
T13052,Molecular Communication and Nanonetworks,4394,507,False,False
T14520,Sustainable Urban and Rural Development,3401,1526,False,False
T12901,Tattoo and Body Piercing Complications,2467,538,False,False
T14240,E-Learning and COVID-19,2149,613,False,False
T13833,Ferrocene Chemistry and Applications,2368,213,False,False
T14228,Religion and Sociopolitical Dynamics in Nigeria,4053,1514,False,False
T12416,Polymer Nanocomposite Synthesis and Irradiation,3238,758,False,False
T14140,Elite Sociology and Global Capitalism,2194,362,False,False
T13353,Flow Experience in Various Fields,2313,426,False,False
T12638,Pomegranate: compositions and health benefits,5842,1494,False,False
T14326,Ear and Head Tumors,4079,1025,False,False
T13893,Sustainable Development and Policies,649,71,False,False
T14082,"Modeling, Simulation, and Optimization",2889,691,False,False
T14296,Climate Change and Sustainable Development,1460,324,False,False
T13790,Waste Management and Environmental Impact,691,209,False,False
T12818,"Pneumothorax, Barotrauma, Emphysema",4919,1398,False,False
T12662,Digitalization and Economic Development in Agriculture,8219,4356,False,False
T13403,Higher Education in Latin America,289,84,False,False
T14264,"Law, Ethics, and AI Impact",359,163,False,False
T13826,"Bangladesh Politics, Society, and Development",2974,604,False,False
T13218,Sesame and Sesamin Research,4132,1530,False,False
T13399,Unemployment and Economic Growth,2715,780,False,False
T14224,"Oil, Gas, and Environmental Issues",3324,1007,False,False
T14019,Socioeconomic and Demographic Analysis,3582,1750,False,False
T13862,"Soil, Finite Element Methods",2141,436,False,False
T12440,Karl Barth and Christian Theology,907,110,False,False
T13197,Spreadsheets and End-User Computing,2408,300,False,False
T12024,Ultra-Wideband Communications Technology,2107,244,False,False
T13740,Soil Science and Environmental Management,529,177,False,False
T14457,Intellectual Property Rights and Media,1749,793,False,False
T14114,Digital Media and Philosophy,2550,584,False,False
